"patient","value","AIC"
"all (glme)",0.803535015086642,2495.4048430374
"all (null)",0.799999999999966,2504.01211769094
"1",0.737267145828716
"2",0.793735262682794
"3",0.766128978266611
"4",0.844469436321141
"5",0.81135403874875
"6",0.756639167836256
"7",0.8364720230315
"8",0.784683619884976
"9",0.793735262682794
"10",0.82828274600815
"11",0.784683619884976
"12",0.766128978266611
"13",0.8364720230315
"14",0.802627613529243
"15",0.81135403874875
"16",0.82828274600815
"17",0.82828274600815
"18",0.784683619884976
"19",0.819907932348588
"20",0.802627613529243
"21",0.82828274600815
"22",0.8364720230315
"23",0.82828274600815
"24",0.766128978266611
"25",0.793735262682794
"26",0.819907932348588
"27",0.8364720230315
"28",0.81135403874875
"29",0.802627613529243
"30",0.844469436321141
"31",0.802627613529243
"32",0.793735262682794
"33",0.747016407261033
"34",0.766128978266611
"35",0.819907932348588
"36",0.844469436321141
"37",0.793735262682794
"38",0.81135403874875
"39",0.802627613529243
"40",0.8364720230315
"41",0.707323615350238
"42",0.707323615350238
"43",0.802627613529243
"44",0.747016407261033
"45",0.82828274600815
"46",0.852268830339358
"47",0.844469436321141
"48",0.784683619884976
"49",0.81135403874875
"50",0.784683619884976
