"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"AY824090_env_DPI_288","PLASMA",0,288,0.0770990470225,308.712700175293,20.7127001752934
"AY824093_env_DPI_288","PLASMA",0,288,0.074115511333,283.481732352419,-4.5182676475809
"AY824087_env_DPI_288","PLASMA",0,288,0.0770959107175,308.686177278042,20.6861772780422
"AY824088_env_DPI_288","PLASMA",0,288,0.0711248586835,258.190578291656,-29.8094217083436
"AY824084_env_DPI_35","PLASMA",0,35,0.0741145437625,283.473549866036,248.473549866036
"AY824085_env_DPI_35","PLASMA",0,35,0.077103040851,308.746474920716,273.746474920716
"AY824092_env_DPI_288","PLASMA",0,288,0.074113543825,283.465093660543,-4.53490633945711
"AY824089_env_DPI_288","PLASMA",0,288,0.0831443950425,359.836600555469,71.8366005554689
"AY824081_env_DPI_14","PLASMA",0,14,0.0740783042895,283.167082281151,269.167082281151
"AY824094_env_DPI_288","PLASMA",0,288,0.0681596812045,233.114860972418,-54.8851390275818
"AY824095_env_DPI_288","PLASMA",0,288,0.0711361256625,258.285860136486,-29.7141398635142
"AY824091_env_DPI_288","PLASMA",0,288,0.07112623697,258.202234094017,-29.7977659059832
"AY824080_env_DPI_14","PLASMA",0,14,0.067865191493,230.624439804951,216.624439804951
"AY824076_env_DPI_14","PLASMA",0,14,0.027083536598,-114.255169324762,-128.255169324762
"AY824083_env_DPI_14","PLASMA",0,14,0.028383456643,-103.262091231836,-117.262091231836
"AY824078_env_DPI_14","PLASMA",0,14,0.017266039126,-197.279134377009,-211.279134377009
"AY824077_env_DPI_14","PLASMA",0,14,0.018175606498,-189.587165021176,-203.587165021176
"AY824079_env_DPI_14","PLASMA",0,14,0.026704430222,-117.461171119198,-131.461171119198
"AY824082_env_DPI_14","PLASMA",0,14,0.033347682486,-61.280953566543,-75.280953566543
"AY824075_env_DPI_14","PLASMA",0,14,0.0303227858695,-86.8616997486754,-100.861699748675
