"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"AY824043_env_DPI_201","RNA",0,201,0.0206272715915,125.519118951418,-75.4808810485822
"AY824039_env_DPI_14","RNA",0,14,0.0206272716325,125.519120679227,111.519120679227
"AY824053_env_DPI_291","RNA",0,291,0.020630249899,125.644629891539,-165.355370108461
"AY824048_env_DPI_291","RNA",0,291,0.026545443429,374.920938985263,83.9209389852633
"AY824054_env_DPI_354","RNA",0,354,0.026489021084,372.543205468907,18.5432054689072
"AY824059_env_DPI_354","RNA",0,354,0.020630250647,125.64466141353,-228.35533858647
"AY824038_env_DPI_14","RNA",0,14,0.0177301987955,3.43154732758342,-10.5684526724166
"AY824050_env_DPI_291","RNA",0,291,0.0206449735935,126.265111402848,-164.734888597152
"AY824049_env_DPI_291","RNA",0,291,0.023615728307,251.457764263365,-39.542235736635
"AY824051_env_DPI_291","RNA",0,291,0.0265457688325,374.934652041824,83.9346520418242
"AY824044_env_DPI_201","RNA",0,201,0.0235836979195,250.107949293771,49.1079492937706
"AY824055_env_DPI_354","RNA",0,354,0.0266464697325,379.178359123783,25.1783591237827
"AY824047_env_DPI_291","RNA",0,291,0.0235347478245,248.0451090926,-42.9548909073997
"AY824072_env_DPI_748","RNA",0,748,0.0325669890495,628.679105933644,-119.320894066356
"AY824056_env_DPI_354","RNA",0,354,0.026576755907,376.240500028335,22.240500028335
"AY824057_env_DPI_354","RNA",0,354,0.0236194208955,251.613376218851,-102.386623781149
"AY824052_env_DPI_291","RNA",0,291,0.0265561818305,375.373473475963,84.3734734759626
"AY824065_env_DPI_748","RNA",0,748,0.029574458113,502.56876602402,-245.43123397598
"AY824070_env_DPI_748","RNA",0,748,0.038501741783,878.779673106595,130.779673106595
"AY824068_env_DPI_748","RNA",0,748,0.03561997417,757.337087907786,9.33708790778587
"AY824067_env_DPI_748","RNA",0,748,0.038645723907,884.847324530706,136.847324530706
"AY824074_env_DPI_748","RNA",0,748,0.0355275825935,753.443549841032,5.44354984103188
"AY824064_env_DPI_748","RNA",0,748,0.0387380520975,888.738191403686,140.738191403686
"AY824060_env_DPI_748","RNA",0,748,0.0295553815875,501.764848816095,-246.235151183905
"AY824073_env_DPI_748","RNA",0,748,0.0385726638185,881.768448224973,133.768448224973
"AY824058_env_DPI_354","RNA",0,354,0.041501922742,1005.21239796671,651.212397966705
"AY824066_env_DPI_748","RNA",0,748,0.038646825291,884.89373872443,136.89373872443
"AY824062_env_DPI_748","RNA",0,748,0.04167230132,1012.39244082702,264.392440827023
"AY824063_env_DPI_748","RNA",0,748,0.0325237928915,626.858746417314,-121.141253582686
"AY824061_env_DPI_748","RNA",0,748,0.0416350065205,1010.82077458811,262.820774588108
"AY824069_env_DPI_748","RNA",0,748,0.0355440412035,754.137143640255,6.13714364025486
"AY824071_env_DPI_748","RNA",0,748,0.0235853983085,250.179606576291,-497.820393423709
"AY824046_env_DPI_291","RNA",0,291,0.0177018151555,2.23541249582161,-288.764587504178
"AY824040_env_DPI_14","RNA",0,14,0.0207278050265,129.755768773645,115.755768773645
"AY824037_env_DPI_14","RNA",0,14,0.023634853445,252.263730084664,238.263730084664
"AY824041_env_DPI_14","RNA",0,14,0.009364427509,-349.116273541598,-363.116273541598
