"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"1362_d1035_SA1","PLASMA",0,1027,0.1030741844097,1612.15984963088,585.159849630877
"1362_d1035_SF1","PLASMA",1,1027,0.1002836209497,1567.50318881062,540.503188810619
"1362_d1245_7","PLASMA",1,1237,0.0887633909097,1383.14794556249,146.147945562494
"1362_d1245_15","PLASMA",0,1237,0.0848526483387,1320.56534994989,83.5653499498892
"1362_d1501_1085V1V5","PLASMA",0,1493,0.1035620432402,1619.96692753256,126.966927532559
"1362_d1501_1079V1V5","PLASMA",1,1493,0.1051275904302,1645.01997178834,152.019971788338
"1362_d1501_1074V1V5","PLASMA",1,1493,0.0965933806832,1508.44923419231,15.449234192311
"1362_d1245_1","PLASMA",1,1237,0.0904487158512,1410.11776200397,173.117762003969
"1362_d1501_1082V1V5","PLASMA",1,1493,0.0859691617807,1338.4326239952,-154.567376004799
"1362_d1501_1080V1V5","PLASMA",0,1493,0.0919885164787,1434.75879072047,-58.2412092795262
"1362_d1501_1075V1V5","PLASMA",1,1493,0.0934329376397,1457.87348665661,-35.1265133433942
"1362_d1501_1076V1V5","PLASMA",0,1493,0.0964860131967,1506.7310602477,13.7310602477005
"1362_d1245_19","PLASMA",0,1237,0.0751205663132,1164.82537402127,-72.1746259787301
"1362_d1245_5","PLASMA",0,1237,0.0765533171207,1187.75331232749,-49.2466876725077
"1362_d1245_17","PLASMA",0,1237,0.0854379117682,1329.93116830031,92.9311683003102
"1362_d1245_11","PLASMA",0,1237,0.0871266527242,1356.95565033283,119.955650332828
"1362_d1245_13","PLASMA",1,1237,0.0872787024092,1359.38886187172,122.388861871716
"1362_d1501_1081V1V5","PLASMA",1,1493,0.0989634068562,1546.37614625142,53.3761462514244
"1362_d1501_1071V1V5","PLASMA",0,1493,0.1129820768042,1770.71327314084,277.713273140839
"1362_d1501_1072V1V5","PLASMA",0,1493,0.1144102171442,1793.56743133551,300.56743133551
"1362_d1501_1077V1V5","PLASMA",1,1493,0.0995437787912,1555.66368728835,62.6636872883489
"1362_d1501_1083V1V5","PLASMA",1,1493,0.1027352089822,1606.73531408125,113.735314081247
"1362_d1245_9","PLASMA",0,1237,0.0751412289967,1165.15603356796,-71.8439664320392
"1362_d1245_3","PLASMA",0,1237,0.0722957108637,1119.61994741736,-117.380052582639
"1362_d1035_SD1","PLASMA",0,1027,0.0670936170737,1036.37219431477,9.37219431476683
