"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"AF138696_env_DPI_2170","RNA",0,2170,0.087261408409,2733.85220615554,563.85220615554
"AF138698_env_DPI_3100","RNA",0,3100,0.117732675809,3679.72900438814,579.729004388138
"AF138700_env_DPI_3100","RNA",0,3100,0.103535429979,3239.02382290949,139.023822909487
"AF138690_env_DPI_2170","RNA",0,2170,0.089749006989,2811.07123840815,641.071238408145
"AF138703_env_DPI_3100","RNA",0,3100,0.093922108161,2940.6109626164,-159.389037383597
"AF138701_env_DPI_3100","RNA",0,3100,0.0919025989415,2877.92217158365,-222.077828416354
"AF138702_env_DPI_3100","RNA",0,3100,0.101858149641,3186.95836284773,86.9583628477267
"AF138697_env_DPI_3100","RNA",0,3100,0.123803692651,3868.18306168564,768.183061685642
"AF138699_env_DPI_3100","RNA",0,3100,0.114233710801,3571.11554320684,471.115543206838
"AF138692_env_DPI_2170","RNA",0,2170,0.069092218744,2169.85154542782,-0.148454572179162
"AF138691_env_DPI_2170","RNA",0,2170,0.081795519734,2564.18229346248,394.182293462483
"AF138680_env_DPI_1798","RNA",0,1798,0.049640386254,1566.03560321998,-231.964396780019
"AF138681_env_DPI_1798","RNA",0,1798,0.057332837457,1804.82157227535,6.82157227534572
"AF138688_env_DPI_1798","RNA",0,1798,0.050725514587,1599.7197194668,-198.2802805332
"AF138683_env_DPI_1798","RNA",0,1798,0.062889209857,1977.30024428162,179.300244281617
"AF138695_env_DPI_2170","RNA",0,2170,0.079368732557,2488.85094426587,318.850944265872
"AF138679_env_DPI_1302","RNA",0,1302,0.0354561305375,1125.73365560767,-176.266344392328
"AF138676_env_DPI_1302","RNA",0,1302,0.037530130624,1190.11393016602,-111.886069833982
"AF138674_env_DPI_1302","RNA",0,1302,0.041746609681,1321.00017319278,19.0001731927832
"AF138678_env_DPI_1302","RNA",0,1302,0.029219602314,932.141860731053,-369.858139268947
"AF138675_env_DPI_1302","RNA",0,1302,0.042024349758,1329.62166869295,27.6216686929549
"AF138686_env_DPI_1798","RNA",0,1798,0.053630833626,1689.90546180496,-108.094538195041
"AF138687_env_DPI_1798","RNA",0,1798,0.043611127317,1378.87777797492,-419.122222025084
"AF138689_env_DPI_1798","RNA",0,1798,0.05259581401,1657.77680015008,-140.223199849922
"AF138671_env_DPI_899","RNA",0,899,0.018809542963,608.99699514088,-290.00300485912
"AF138672_env_DPI_899","RNA",0,899,0.0230921811195,741.936922262487,-157.063077737513
"AF138664_env_DPI_93","RNA",0,93,0.010401788247,348.006862807392,255.006862807392
"AF138660_env_DPI_93","RNA",0,93,0.0103917229995,347.694421452271,254.694421452271
"AF138670_env_DPI_899","RNA",0,899,0.014548749065,476.735148685185,-422.264851314815
"AF138667_env_DPI_899","RNA",0,899,0.0187282100045,606.472290232257,-292.527709767743
"AF138682_env_DPI_1798","RNA",0,1798,0.0388444531075,1230.91259883374,-567.087401166263
"AF138685_env_DPI_1798","RNA",0,1798,0.0403476871055,1277.57538257547,-520.424617424532
"AF138693_env_DPI_2170","RNA",0,2170,0.0483263732915,1525.24654257836,-644.753457421639
"AF138684_env_DPI_1798","RNA",0,1798,0.0407344838485,1289.58217113575,-508.41782886425
"AF138668_env_DPI_899","RNA",0,899,0.01663850247,541.604431405505,-357.395568594495
"AF138669_env_DPI_899","RNA",0,899,0.016668558721,542.537425431962,-356.462574568038
"AF138662_env_DPI_93","RNA",0,93,0.01664560258,541.824830157737,448.824830157737
"AF138666_env_DPI_899","RNA",0,899,0.01873159928,606.577498755952,-292.422501244048
"AF138677_env_DPI_1302","RNA",0,1302,0.025175151375,806.595645190634,-495.404354809366
"AF138673_env_DPI_899","RNA",0,899,0.016740845135,544.781311153303,-354.218688846697
"AF138656_env_DPI_93","RNA",0,93,0.008331164433,283.731393138858,190.731393138858
"AF138657_env_DPI_93","RNA",0,93,0.0103925724735,347.720790481716,254.720790481716
"AF138659_env_DPI_93","RNA",0,93,0.0167020569335,543.577263439685,450.577263439685
"AF138658_env_DPI_93","RNA",0,93,0.0167192923595,544.112278585167,451.112278585167
"AF138661_env_DPI_93","RNA",0,93,0.0103876537015,347.56810394428,254.56810394428
"AF138653_env_DPI_93","RNA",0,93,0.010621550695,354.82864012165,261.82864012165
"AF138652_env_DPI_93","RNA",0,93,0.010411667177,348.313520569792,255.313520569792
"AF138654_env_DPI_93","RNA",0,93,0.00832529386,283.549161178495,190.549161178495
"AF138655_env_DPI_93","RNA",0,93,2.340277575e-11,25.1187462195768,-67.8812537804232
