"patient","value","AIC"
"all (glme)",0.492924509954507,3436.58913954708
"all (null)",0.493600000000001,3467.32629161418
"1",0.484653798140983
"2",0.573843***REMOVED***13285
"3",0.421044507464919
"4",0.446417674288855
"5",0.548445354524343
"6",0.433715202632215
"7",0.548445354524343
"8",0.548445354524343
"9",0.47189309529628
"10",0.484653798140983
"11",0.497421746439949
"12",0.459145689644287
"13",0.408411920252027
"14",0.47189309529628
"15",0.599098721325586
"16",0.535708772292115
"17",0.383287006247711
"18",0.561158886339088
"19",0.561158886339088
"20",0.497421746439949
"21",0.433715202632215
"22",0.522955266407431
"23",0.239508300358893
"24",0.497421746439949
"25",0.535708772292115
"26",0.408411920252027
"27",0.333788627766167
"28",0.535708772292115
"29",0.497421746439949
"30",0.648973614225134
"31",0.47189309529628
"32",0.611657061299818
"33",0.548445354524343
"34",0.47189309529628
"35",0.522955266407431
"36",0.484653798140983
"37",0.47189309529628
"38",0.548445354524343
"39",0.446417674288855
"40",0.497421746439949
"41",0.548445354524343
"42",0.561158886339089
"43",0.573843***REMOVED***13285
"44",0.484653798140983
"45",0.39582389064629
"46",0.433715202632215
"47",0.47189309529628
"48",0.522955266407431
"49",0.497421746439949
"50",0.522955266407431
