"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"G_345_12.KC629593_PBMC_341","PBMC",1,341,0.0130967372065,402.031090068232,61.0310900682317
"G_345_01R.KC628828_PLASMA_341","PLASMA",0,341,0.0122612256045,375.984801663402,34.9848016634024
"G_197_13R.KC628824_PLASMA_193","PLASMA",0,193,0.0093304243758,284.619829738156,91.6198297381556
"G_197_09R.KC628820_PLASMA_193","PLASMA",0,193,0.0073595517238,223.179728391505,30.1797283915049
"G_197_01R.KC628812_PLASMA_193","PLASMA",0,193,0.0083234746974,253.229120536781,60.2291205367813
"G_295_26.KC629583_PBMC_291","PBMC",1,291,0.0073918787004,224.187491483919,-66.8125085160806
"G_197_08R.KC628819_PLASMA_193","PLASMA",0,193,0.0083200033774,253.120905400512,60.1209054005115
"G_197_02R.KC628813_PLASMA_193","PLASMA",0,193,0.0073664834124,223.395817264449,30.3958172644491
"G_197_30.KC629576_PBMC_193","PBMC",1,193,0.0064153446091,193.744959604933,0.744959604933456
"G_295_21.KC629579_PBMC_291","PBMC",1,291,0.0122140203167,374.513221212181,83.5132212121812
"G_295_29.KC629586_PBMC_291","PBMC",1,291,0.0073664143398,223.393663991106,-67.606336008894
"G_295_27.KC629584_PBMC_291","PBMC",1,291,0.0102615694331,313.647401169973,22.6474011699729
"G_197_31.KC629577_PBMC_193","PBMC",1,193,0.0054661126461,164.153545898412,-28.8464541015876
"G_197_05R.KC628816_PLASMA_193","PLASMA",0,193,0.0064405535378,194.530824248495,1.53082424849467
"G_295_24.KC629582_PBMC_291","PBMC",1,291,0.0085440784607,260.106235382761,-30.8937646172391
"G_345_09R.KC628834_PLASMA_341","PLASMA",0,341,0.0122784441082,376.521572322477,35.5215723224768
"G_295_31.KC629587_PBMC_291","PBMC",1,291,0.0087396872622,266.204155802054,-24.7958441979461
"G_197_04R.KC628815_PLASMA_193","PLASMA",0,193,0.0065764200982,198.766336488276,5.76633648827627
"G_197_24.KC629572_PBMC_193","PBMC",1,193,0.0035644057922,104.869623258018,-88.1303767419818
"G_197_32.KC629578_PBMC_193","PBMC",1,193,0.0045172521527,134.573712407309,-58.4262875926909
"G_345_05R.KC628831_PLASMA_341","PLASMA",0,341,0.0112450652302,344.306957679882,3.30695767988226
"G_345_07R.KC628832_PLASMA_341","PLASMA",0,341,0.0092877990925,283.291026619789,-57.7089733802113
"G_345_04R.KC628830_PLASMA_341","PLASMA",0,341,0.0141050889177,433.465506323553,92.4655063235527
"G_345_08R.KC628833_PLASMA_341","PLASMA",0,341,0.0102509038137,313.314910516051,-27.6850894839494
"G_345_03R.KC628829_PLASMA_341","PLASMA",0,341,0.0085443668252,260.115224874845,-80.8847751251545
"G_197_15R.KC628826_PLASMA_193","PLASMA",0,193,0.0045328146032,135.058857165369,-57.9411428346305
"G_295_28.KC629585_PBMC_291","PBMC",1,291,0.0114814958222,351.677459025663,60.6774590256631
"G_004_09.KC629555_PBMC_0","PBMC",1,0,0.0054715549522,164.323204672664,164.323204672664
"G_004_12.KC629558_PBMC_0","PBMC",1,0,0.0045204806108,134.674356552255,134.674356552255
"G_095_03.KC629560_PBMC_91","PBMC",1,91,0.00547611563,164.465379513822,73.4653795138219
"G_095_12.KC629569_PBMC_91","PBMC",1,91,0.0054771074607,164.496298903091,73.4962989030909
"G_345_06.KC629591_PBMC_341","PBMC",1,341,0.0073971634512,224.352238619872,-116.647761380128
"G_197_29.KC629575_PBMC_193","PBMC",1,193,0.0054773324057,164.503311351908,-28.4966886480919
"G_197_16R.KC628827_PLASMA_193","PLASMA",0,193,0.0074027884051,224.52759126751,31.5275912675101
"G_345_10.KC629592_PBMC_341","PBMC",1,341,0.0064716203387,195.49930254864,-145.50069745136
"G_345_05.KC629590_PBMC_341","PBMC",1,341,0.0104442969877,319.343760831799,-21.6562391682008
"G_197_06R.KC628817_PLASMA_193","PLASMA",0,193,0.0025905553597,74.510751918177,-118.489248081823
"G_197_11R.KC628822_PLASMA_193","PLASMA",0,193,0.0031651231795,92.4223633270689,-100.577636672931
"G_197_03R.KC628814_PLASMA_193","PLASMA",0,193,0.0060116314547,181.159581703352,-11.840418296648
"G_197_14R.KC628825_PLASMA_193","PLASMA",0,193,0.0050662761273,151.689018465737,-41.3109815342631
"G_197_07R.KC628818_PLASMA_193","PLASMA",0,193,0.0069941692717,211.789274084611,18.7892740846115
