"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"1180V31.DQ853159_PBMC_2546","PBMC",1,2546,0.031539990233,NA,NA
"1180V31.DQ853162_PBMC_2546","PBMC",1,2546,0.031539990233,NA,NA
"1180V22.DQ853132_PBMC_1440","PBMC",1,1440,0.042359002269,NA,NA
"1180V22.DQ853145_PBMC_1440","PBMC",1,1440,0.0568507516155,NA,NA
"1180V2.DQ853107_PBMC_0","PBMC",1,0,0.066495358697,NA,NA
"1180V2.DQ853105_PBMC_0","PBMC",1,0,0.0701447402335,NA,NA
"1180V2.DQ853101_PBMC_0","PBMC",1,0,0.0683346097335,NA,NA
"1180V2.DQ853103_PBMC_0","PBMC",1,0,0.0664969675135,NA,NA
"1180V2.DQ853106_PBMC_0","PBMC",1,0,0.0646709032405,NA,NA
"1180V2.DQ853104_PBMC_0","PBMC",1,0,0.070202852192,NA,NA
"1180V22.DQ853144_PBMC_1440","PBMC",1,1440,0.083199812637,NA,NA
"1180V24.DQ853191_PBMC_1720","PBMC",1,1720,0.084648973459,NA,NA
"1180V18.DQ853124_PBMC_1183","PBMC",1,1183,0.100966292983,NA,NA
"1180V22.DQ853131_PBMC_1440","PBMC",1,1440,0.100824066959,NA,NA
"1180V22.DQ853137_PBMC_1440","PBMC",1,1440,0.0970338009435,NA,NA
"1180V22.DQ853134_PBMC_1440","PBMC",1,1440,0.100937863666,NA,NA
"1180V22.DQ853128_PBMC_1440","PBMC",1,1440,0.0732202374835,NA,NA
"1180V22.DQ853143_PBMC_1440","PBMC",1,1440,0.042197215566,NA,NA
"1180V22.DQ853139_PBMC_1440","PBMC",1,1440,0.0441183641685,NA,NA
"1180V31.DQ853150_PBMC_2546","PBMC",1,2546,0.092694458282,NA,NA
"1180V24.DQ853182_PBMC_1720","PBMC",1,1720,0.0521216547895,NA,NA
"1180V24.DQ853177_PBMC_1720","PBMC",1,1720,0.053809589824,NA,NA
"1180V18.DQ853111_PBMC_1183","PBMC",1,1183,0.065017261397,NA,NA
"1180V18.DQ853110_PBMC_1183","PBMC",1,1183,0.063339780739,NA,NA
"1180V18.DQ853119_PBMC_1183","PBMC",1,1183,0.063462663289,NA,NA
"1180V18.DQ853118_PBMC_1183","PBMC",1,1183,0.0634606792925,NA,NA
"1180V18.DQ853120_PBMC_1183","PBMC",1,1183,0.059984103774,NA,NA
"1180V18.DQ853114_PBMC_1183","PBMC",1,1183,0.0613431959325,NA,NA
"1180V24.DQ853192_PBMC_1720","PBMC",1,1720,0.0648618875115,NA,NA
"1180V18.DQ853116_PBMC_1183","PBMC",1,1183,0.064862409197,NA,NA
"1180V18.DQ853117_PBMC_1183","PBMC",1,1183,0.0683352708565,NA,NA
"1180V18.DQ853123_PBMC_1183","PBMC",1,1183,0.063078754195,NA,NA
"1180V18.DQ853122_PBMC_1183","PBMC",1,1183,0.0613417619695,NA,NA
