"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"P5P019_29.AF204523_PLASMA_487","PLASMA",0,487,0.0097840381045,112.405264049865,-374.594735950135
"p5c021.AF138054_PBMC_548","PBMC",1,548,0.0098010019005,112.602309025364,-435.397690974636
"p5c021.AF138045_PBMC_548","PBMC",1,548,4.000002e-06,-1.1959233424624,-549.195923342462
"p5c019.AF138044_PBMC_487","PBMC",1,487,0.003225884705,36.228258860715,-450.771741139285
"p5c019.AF138043_PBMC_487","PBMC",1,487,0.0032239298325,36.2055518083627,-450.794448191637
"P5P019_14.AF204516_PLASMA_487","PLASMA",0,487,0.012913026626,148.750399687783,-338.249600312217
"p5c021.AF138051_PBMC_548","PBMC",1,548,0.0096835413335,111.237931939802,-436.762068060198
"p5c021.AF138048_PBMC_548","PBMC",1,548,0.019480561632,225.036378035,-322.963621965
"p5c5_1_13.FJ222416_PBMC_672","PBMC",1,672,0.0130028521815,149.793779034165,-522.206220965835
"P5P028_18.AF204530_PLASMA_761","PLASMA",0,761,0.0162855793715,187.924684329283,-573.075315670717
"p5c021.AF138050_PBMC_548","PBMC",1,548,0.033471048157,387.54452624253,-160.45547375747
"p5c021.AF138053_PBMC_548","PBMC",1,548,0.036862777953,426.941564178512,-121.058435821488
"p5c009.AF138016_PBMC_183","PBMC",1,183,0.0257300094135,297.627576666759,114.627576666759
"P5P003_05.AF204505_PLASMA_0","PLASMA",0,0,0.02895864222,335.130142262947,335.130142262947
"p5c016.AF138031_PBMC_396","PBMC",1,396,0.038389594965,444.67648746574,48.6764874657399
"p5c019.AF138038_PBMC_487","PBMC",1,487,0.0637857652105,739.668701695358,252.668701695358
"p5c019.AF138037_PBMC_487","PBMC",1,487,0.060665977706,703.430441556846,216.430441556846
"p5c021.AF138046_PBMC_548","PBMC",1,548,0.0543441677075,629.998711049098,81.998711049098
"p5c6_16.FJ222418_PBMC_761","PBMC",1,761,0.047890762339,555.038418982524,-205.961581017476
"p5c028.AF138068_PBMC_761","PBMC",1,761,0.0447485580375,518.539773891516,-242.460226108484
"p5c028.AF138066_PBMC_761","PBMC",1,761,0.0415781748415,481.713813524121,-279.286186475879
"p5c034.AF138078_PBMC_943","PBMC",1,943,0.0721055479915,836.308120975968,-106.691879024032
"p5c016.AF138025_PBMC_396","PBMC",1,396,0.0479458835385,555.678685783948,159.678685783948
"P5P019_25.AF204522_PLASMA_487","PLASMA",0,487,0.0545320751245,632.181371839097,145.181371839097
"P5P028_17.AF204529_PLASMA_761","PLASMA",0,761,0.061744662698,715.960034450984,-45.0399655490158
"p5c043.AF138111_PBMC_1217","PBMC",1,1217,0.076523684061,887.627502178355,-329.372497821645
"p5c016.AF138028_PBMC_396","PBMC",1,396,0.041560914383,481.513322630324,85.513322630324
"p5c016.AF138030_PBMC_396","PBMC",1,396,0.047946371995,555.6843595081,159.6843595081
"p5c019.AF138039_PBMC_487","PBMC",1,487,0.05430644204,629.560504103659,142.560504103659
"p5c019.AF138035_PBMC_487","PBMC",1,487,0.0511507871025,592.905621561962,105.905621561962
"p5c025.AF138062_PBMC_670","PBMC",1,670,0.0577379907885,669.420063784169,-0.57993621583114
"P5P019_17.AF204518_PLASMA_487","PLASMA",0,487,0.044758220616,518.652010713026,31.6520107130261
"P5P019_10.AF204513_PLASMA_487","PLASMA",0,487,0.064273826705,745.337837614317,258.337837614317
"p5c019.AF138041_PBMC_487","PBMC",1,487,0.05115526464,592.957630927494,105.957630927494
"P5P019_21.AF204520_PLASMA_487","PLASMA",0,487,0.055217727401,640.145646817611,153.145646817611
"p5c016.AF138033_PBMC_396","PBMC",1,396,0.041563643332,481.545021059664,85.5450210596639
"p5c016.AF138034_PBMC_396","PBMC",1,396,0.0478899460965,555.028937821384,159.028937821384
"p5c016.AF138026_PBMC_396","PBMC",1,396,0.0479405710555,555.616978010371,159.616978010371
"p5c016.AF138032_PBMC_396","PBMC",1,396,0.0415345609245,481.207210921339,85.207210921339
"p5c003.AF138006_PBMC_0","PBMC",1,0,0.0446879966505,517.836315949817,517.836315949817
