"ID","Type","Censored","Collection Date","Divergence","Estimated Date","Date Difference"
"1362_d50_ON1","PLASMA",1,42,0.0076159575205,132.241167349069,90.2411673490691
"1362_d50_OJ1","PLASMA",0,42,0.0045607774055,75.4763343208859,33.4763343208859
"1362_d50_OV1","PLASMA",1,42,0.0030388546865,47.1992161890688,5.1992161890688
"1362_d50_OS1","PLASMA",1,42,0.0060898946635,103.887126013566,61.887126013566
"1362_d22_OI5","PLASMA",1,14,0.0045775817285,75.7885563678164,61.7885563678164
"1362_d113_PQ1","PLASMA",0,105,0.0060733642525,103.579993214522,-1.42000678547761
"1362_d113_PT1","PLASMA",1,105,0.0121928373855,217.278975775228,112.278975775228
"1362_d113_PL1","PLASMA",0,105,0.0106561119975,188.726826056883,83.7268260568827
"1362_d113_PN1","PLASMA",0,105,0.006080876018,103.71956080082,-1.28043919918021
"1362_d76_PE1","PLASMA",1,68,0.0030449262465,47.3120249521032,-20.6879750478968
"1362_d113_PK1","PLASMA",1,105,0.007611317111,132.154949168623,27.1549491686231
"1362_d113_PR1","PLASMA",1,105,0.006082721565,103.753850814291,-1.24614918570889
"1362_d155_QF1","PLASMA",1,147,0.0076193017065,132.303301872325,-14.6966981276754
"1362_d190_QO1","PLASMA",1,182,0.0076143424995,132.211160477477,-49.7888395225231
"1362_d22_OI6","PLASMA",0,14,0.0045716144395,75.6776849458492,61.6776849458492
"1362_d22_OI1","PLASMA",0,14,0.0045653241535,75.5608122833386,61.5608122833386
"1362_d22_OH5","PLASMA",0,14,0.0060967688955,104.014848313721,90.0148483137214
"1362_d76_PC1","PLASMA",1,68,0.0045629258135,75.516251450746,7.51625145074598
"1362_d50_OL1","PLASMA",1,42,0.0045632114305,75.5215581759487,33.5215581759487
"1362_d190_QK1","PLASMA",1,182,0.0091865996515,161.423485561835,-20.576514438165
"1362_d50_OM1","PLASMA",0,42,0.0060815895985,103.732819029929,61.732819029929
"1362_d8_38","PLASMA",1,0,0.003043859486,47.2922046863957,47.2922046863957
"1362_d76_OY1","PLASMA",1,68,0.0061029187415,104.12911162004,36.1291116200401
"1362_d76_PB1","PLASMA",0,68,0.0045626100055,75.5103837808496,7.51038378084957
"1362_d22_OH7","PLASMA",0,14,0.0076324138905,132.546924476354,118.546924476354
"1362_d22_OI8","PLASMA",0,14,0.0030445258095,47.3045848868411,33.3045848868411
"1362_d8_316","PLASMA",0,0,0.001527626691,19.1208045723863,19.1208045723863
"1362_d155_PY1","PLASMA",1,147,0.010704170051,189.619738186414,42.6197381864142
"1362_d190_QM1","PLASMA",0,182,0.010687367435,189.307547855313,7.30754785531263
"1362_d190_QQ1","PLASMA",1,182,0.0075951403815,131.85438772398,-50.14561227602
"1362_d190_QS1","PLASMA",1,182,0.0091138784375,160.072335248291,-21.9276647517093
"1362_d155_QE1","PLASMA",0,147,0.0091418113445,160.591324879724,13.5913248797241
"1362_d190_QP1","PLASMA",1,182,0.0045617997355,75.4953290739169,-106.504670926083
"1362_d344_QV1","PLASMA",0,336,0.0122817584705,218.931117499353,-117.068882500647
"1362_d344_QY1","PLASMA",1,336,0.013781081424,246.788335046983,-89.2116649530165
"1362_d190_QR1","PLASMA",0,182,0.006080955398,103.721035670476,-78.278964329524
"1362_d190_QJ1","PLASMA",0,182,0.0075997294475,131.939651949145,-50.060348050855
"1362_d50_OK1","PLASMA",0,42,0.0060828742545,103.756687764535,61.7566877645351
"1362_d190_QL1","PLASMA",0,182,0.012237846777,218.115244177425,36.1152441774253
"1362_d22_OH4","PLASMA",1,14,0.009191647181,161.517267976779,147.517267976779
"1362_d22_OI2","PLASMA",0,14,0.006184725775,105.649075230159,91.6490752301589
"1362_d76_PG1","PLASMA",0,68,0.006095563159,103.992445892744,35.9924458927439
"1362_d190_QI1","PLASMA",1,182,0.0060901458355,103.891792755331,-78.1082072446693
"1362_d76_OX1","PLASMA",1,68,0.0076150732095,132.224736970378,64.2247369703776
"1362_d155_PW1","PLASMA",1,147,0.006097692979,104.03201766008,-42.9679823399202
"1362_d190_QH1","PLASMA",0,182,0.010698501702,189.514421029186,7.51442102918645
"1362_d76_PD1","PLASMA",0,68,0.0045632647085,75.5225480739777,7.52254807397767
"1362_d113_PS1","PLASMA",0,105,0.004573637394,75.715271166659,-29.284728833341
"1362_d155_PX1","PLASMA",0,147,0.006076126443,103.631314340159,-43.368685659841
"1362_d155_QC1","PLASMA",1,147,0.00608252296,103.750160760272,-43.2498392397284
"1362_d155_QG1","PLASMA",0,147,0.009135272919,160.469841818888,13.4698418188884
"1362_d113_PU1","PLASMA",0,105,0.009132140362,160.41163933381,55.4116393338096
"1362_d155_PV1","PLASMA",1,147,0.007614479646,132.213708640885,-14.7862913591155
"1362_d76_PI1","PLASMA",1,68,0.0045607391085,75.4756227678093,7.47562276780927
"1362_d8_318","PLASMA",0,0,0.0015266266905,19.102224698443,19.102224698443
"1362_d22_OH3","PLASMA",0,14,0.0030408588695,47.2364536379493,33.2364536379493
"1362_d76_PA1","PLASMA",1,68,0.006088220465,103.856019632033,35.8560196320332
"1362_d76_OZ1","PLASMA",0,68,0.007626482382,132.436717851234,64.4367178512339
"1362_d50_OQ1","PLASMA",1,42,0.006086978434,103.832942864158,61.832942864158
"1362_d50_OU1","PLASMA",0,42,0.0045632145375,75.5216159035882,33.5216159035882
"1362_d113_PP1","PLASMA",1,105,0.004562407585,75.5066228353565,-29.4933771646435
"1362_d155_PZ1","PLASMA",1,147,0.00760451929,132.028646574506,-14.9713534254942
"1362_d113_PO1","PLASMA",0,105,0.007614922957,132.221945299264,27.2219452992638
"1362_d76_PH1","PLASMA",1,68,0.0060944594565,103.971939249676,35.9719392496763
"1362_d22_OI3","PLASMA",1,14,0.0030408870015,47.2369763267017,33.2369763267017
"1362_d190_QU1","PLASMA",1,182,0.0045200247915,74.7191562684973,-107.280843731503
